post_id,inferred_category,confidence,matched_keywords
d1fed0df0429d741,food,0.38,맛집|추천
0c8608e122cd9c6a,food,0.50,맛집|추천|후기
0c8608e122cd9c6a,domestic_travel,0.25,추천|후기
68c0147760e04fa5,food,0.75,맛집|식당|추천|후기
68c0147760e04fa5,domestic_travel,0.25,추천|후기
5900b745e54a1917,food,0.75,맛집|고기|추천|후기
5900b745e54a1917,domestic_travel,0.25,추천|후기
5958fff7856e381e,food,0.75,맛집|점심|추천|후기
5958fff7856e381e,domestic_travel,0.25,추천|후기
4871b0f3177169e3,food,0.38,맛집|추천
6e0ba0b662fb80c0,food,0.75,맛집|다이닝|추천|데이트
6e0ba0b662fb80c0,domestic_travel,0.25,추천|데이트
ed3d57a244ba7554,food,1.00,맛집|점심|저녁|고기|추천|데이트
ed3d57a244ba7554,domestic_travel,0.25,추천|데이트
d81a551844323161,food,0.38,맛집|추천
aea2b87d94c36abb,food,1.00,맛집|점심|고기|밥집|추천
4d759d3b88b773dd,food,0.63,맛집|파스타|추천
51ffbeede6b66159,food,1.00,맛집|메뉴|브런치|내돈내산|추천|데이트
51ffbeede6b66159,domestic_travel,0.25,추천|데이트
f1c28db1b0877af1,food,0.38,맛집|추천
80d9badfe6f29612,food,1.00,맛집|고기|내돈내산|추천|데이트
80d9badfe6f29612,domestic_travel,0.25,추천|데이트
c1032894bf388645,food,0.75,맛집|점심|추천|후기
c1032894bf388645,domestic_travel,0.25,추천|후기
c47d2ff2eb4007a0,food,0.50,맛집|방문|추천
c47d2ff2eb4007a0,domestic_travel,0.25,방문|추천
58c307e34fec5550,food,0.63,맛집|식당|추천
8b009a14e5fb3cb1,food,0.63,맛집|메뉴|추천
d3f52dedd028eec4,food,1.00,맛집|카페|디저트|추천|후기
d3f52dedd028eec4,domestic_travel,0.25,추천|후기
fd2890d15aba7793,food,0.75,맛집|식당|추천|핫플
fd2890d15aba7793,domestic_travel,0.50,가볼만한곳|추천|핫플
56edf0fcbb5b580b,food,0.50,맛집|방문|추천
56edf0fcbb5b580b,domestic_travel,0.25,방문|추천
184566c528ad8de4,food,0.50,맛집|추천|후기
184566c528ad8de4,domestic_travel,0.25,추천|후기
412726b9a0d75d89,food,0.50,맛집|추천|후기
412726b9a0d75d89,domestic_travel,0.25,추천|후기
b84d91ee9841296a,food,0.88,맛집|식당|파스타|추천
e944541956b0f5be,food,1.00,맛집|내돈내산|술집|추천|후기|데이트
e944541956b0f5be,domestic_travel,0.88,가볼만한곳|여행코스|추천|후기|데이트
96cf8aef7bcf4c65,food,0.63,맛집|추천|후기|데이트
96cf8aef7bcf4c65,domestic_travel,0.38,추천|후기|데이트
577893f55dc042cd,food,0.88,맛집|점심|밥집|추천
106ae90362171b03,food,1.00,맛집|점심|저녁|고기|내돈내산|추천|후기
106ae90362171b03,domestic_travel,0.25,추천|후기
a99286053ca61f64,food,1.00,맛집|내돈내산|밥집|추천|후기
a99286053ca61f64,domestic_travel,0.25,추천|후기
baf32be4ff879272,food,1.00,맛집|점심|저녁|고기|밥집|추천
552b079df42c575c,food,0.63,맛집|점심|추천
b306d2f9ee0985f7,food,0.63,맛집|메뉴|추천
5f40279f266bb455,food,0.38,맛집|추천
593a60265f6e42d6,food,0.88,맛집|메뉴|저녁|추천
19c466124af552f3,food,0.88,맛집|식당|고기|추천
19c466124af552f3,domestic_travel,0.38,가볼만한곳|추천
6ae5d6ba128e174f,food,0.75,맛집|술집|방문|추천
6ae5d6ba128e174f,domestic_travel,0.25,방문|추천
5c193f25ad21bcbf,food,0.38,맛집|추천
f684543f447fd24a,food,0.63,맛집|내돈내산|추천
e1d67c80bc441049,food,0.50,맛집|방문|추천
e1d67c80bc441049,domestic_travel,0.25,방문|추천
feb16659a0ee69c3,food,0.63,맛집|메뉴|추천
28bef62f83a66b07,food,1.00,맛집|내돈내산|밥집|추천|후기|데이트
28bef62f83a66b07,domestic_travel,0.38,추천|후기|데이트
d3d8187084ba9c61,food,0.88,맛집|술집|방문|추천|후기
d3d8187084ba9c61,domestic_travel,0.38,방문|추천|후기
9b5c47cbd72820a7,food,0.75,맛집|라멘|추천|후기
9b5c47cbd72820a7,domestic_travel,0.25,추천|후기
e4cbdaae2bdcc472,food,0.38,맛집|데이트
0fd8538be6637e4b,food,0.63,맛집|술집|추천
0fd8538be6637e4b,domestic_travel,0.38,시장|추천
9abc597ab111fffa,food,0.75,맛집|디저트|추천|후기
9abc597ab111fffa,domestic_travel,0.75,가볼만한곳|여행코스|추천|후기
b8a5ed2d6cf3f80f,food,0.88,맛집|메뉴|술집|추천
9efe7722ea8d3788,food,1.00,맛집|파스타|카페|브런치|추천
d1145bc520cd39ec,food,0.50,맛집|추천|후기
d1145bc520cd39ec,domestic_travel,0.25,추천|후기
7fc3d8ae3e5d3370,food,0.63,맛집|라멘|추천
bc5dd4808f0678f8,food,0.63,맛집|식당|추천
79838a628b787eec,food,0.63,맛집|추천|후기|데이트
79838a628b787eec,domestic_travel,0.38,추천|후기|데이트
bec8ab654a7133f0,food,0.38,맛집|추천
3b2cf0712a738fe8,food,0.38,맛집|추천
7049b485ee15d8ea,food,0.50,메뉴|추천|데이트
7049b485ee15d8ea,domestic_travel,0.25,추천|데이트
41f192c161648d2a,food,0.38,맛집|추천
52b83b81db8ed684,food,0.38,맛집|추천
1396f1d03e6527a1,food,0.75,맛집|라멘|방문|추천
1396f1d03e6527a1,domestic_travel,0.25,방문|추천
a86ebdc3cfa899d8,food,0.88,맛집|식당|고기|추천
7cc060dd90bdcd15,food,0.88,맛집|내돈내산|방문|추천|후기
7cc060dd90bdcd15,domestic_travel,0.63,해변|방문|추천|후기
304ed732b17a299b,food,0.50,맛집|추천|후기
304ed732b17a299b,domestic_travel,0.50,숙소|추천|후기
afc1f58a4c854154,food,1.00,맛집|점심|고기|방문|추천
afc1f58a4c854154,domestic_travel,0.25,방문|추천
02f1e471d4e732e9,food,0.63,맛집|방문|추천|데이트
02f1e471d4e732e9,domestic_travel,0.38,방문|추천|데이트
bacca82ec673ef81,food,0.88,맛집|라멘|웨이팅|추천
8519b87fce0d93ac,food,0.38,맛집|추천
0af0763c9b884244,food,0.63,맛집|웨이팅|추천
f42f20be6514024e,food,0.50,맛집|방문|추천
f42f20be6514024e,domestic_travel,0.25,방문|추천
fae1d5ded1ef75cd,food,1.00,맛집|카페|디저트|방문|추천|핫플
fae1d5ded1ef75cd,domestic_travel,0.38,방문|추천|핫플
6f908fde5274128f,food,0.75,맛집|밥집|방문|추천
6f908fde5274128f,domestic_travel,0.25,방문|추천
cf4a20e5065c01f1,food,0.38,맛집|추천
5ada1412c8c529b3,food,0.63,맛집|브런치|추천
d0a79dc7bb24dd8c,food,0.75,맛집|술집|방문|추천
d0a79dc7bb24dd8c,domestic_travel,0.25,방문|추천
080f61fabebaa856,food,1.00,맛집|식당|내돈내산|술집|추천
0e18be6c2fe1f6d6,food,0.63,맛집|고기|추천
8b318b0651c5e850,food,1.00,맛집|고기|밥집|술집|추천|핫플
8b318b0651c5e850,domestic_travel,0.25,추천|핫플
27b5909e9cab649e,food,0.38,맛집|추천
3e8ff9c62f80cece,food,1.00,맛집|메뉴|내돈내산|웨이팅|추천
afa17d5a7a2051f0,food,0.38,맛집|추천
7441c323217af8fc,food,0.38,맛집|추천
94e361664731ec9d,food,0.75,맛집|저녁|추천|데이트
94e361664731ec9d,domestic_travel,0.50,시장|추천|데이트
c54c4a1416f8e77b,food,0.63,맛집|카페|추천
c54c4a1416f8e77b,domestic_travel,0.38,가볼만한곳|추천
ec407991aaf45cf1,food,0.63,맛집|웨이팅|추천
e44263baa82f9d98,food,0.75,맛집|디저트|추천|후기
e44263baa82f9d98,domestic_travel,0.75,여행코스|시장|추천|후기
ebba2113eef4b0cb,food,0.25,맛집
30b8f884b16704ee,food,0.75,맛집|고기|추천|후기
30b8f884b16704ee,domestic_travel,0.25,추천|후기
90de03c0989fb2d1,food,1.00,맛집|점심|저녁|추천|핫플|데이트
90de03c0989fb2d1,domestic_travel,0.38,추천|데이트|핫플
1323bd79ca54ef36,food,1.00,맛집|내돈내산|술집|추천|데이트
1323bd79ca54ef36,domestic_travel,0.50,시장|추천|데이트
fc705c4eed136800,food,0.75,맛집|고기|추천|데이트
fc705c4eed136800,domestic_travel,0.50,가볼만한곳|추천|데이트
380071ed5a38c533,food,0.50,맛집|방문|추천
380071ed5a38c533,domestic_travel,0.25,방문|추천
277cbff8fda224b1,food,0.38,맛집|추천
994deb9935ab806a,food,1.00,맛집|식당|점심|브런치|추천
e46ca7769040339b,food,0.63,맛집|내돈내산|추천
e46ca7769040339b,domestic_travel,0.38,시장|추천
ec41af563bf6f0ab,food,1.00,맛집|식당|메뉴|점심|밥집|방문|추천
ec41af563bf6f0ab,domestic_travel,0.25,방문|추천
61dcf7392c0e577b,food,0.25,맛집
7491330bba2a29e4,food,0.75,맛집|메뉴|추천|데이트
7491330bba2a29e4,domestic_travel,0.25,추천|데이트
3d089badb60c45ae,food,0.38,맛집|데이트
58e90733ea0682de,food,0.88,맛집|고기|추천|후기|데이트
58e90733ea0682de,domestic_travel,0.38,추천|후기|데이트
2d5906ed59f0d731,food,1.00,맛집|저녁|고기|내돈내산|추천|후기|핫플
2d5906ed59f0d731,domestic_travel,0.38,추천|후기|핫플
7865bfcd8216b98f,food,1.00,맛집|카페|디저트|브런치|웨이팅|추천|핫플
7865bfcd8216b98f,domestic_travel,0.25,추천|핫플
f1be0f5b7338099a,food,1.00,맛집|점심|밥집|추천|후기
f1be0f5b7338099a,domestic_travel,0.25,추천|후기
a4ef6b74c64a80b8,food,0.63,맛집|추천|후기|데이트
a4ef6b74c64a80b8,domestic_travel,0.63,가볼만한곳|추천|후기|데이트
ab722fb96b517f62,food,0.63,맛집|고기|추천
8abb27d12e81d044,food,1.00,맛집|식당|파스타|방문|추천|데이트
8abb27d12e81d044,domestic_travel,0.38,방문|추천|데이트
9f18791b7e9bc983,food,0.38,맛집|추천
c02a73d1801a2c4b,food,0.63,맛집|점심|추천
bfb4d3337fad0048,food,0.38,맛집|추천
22a3f8c538fde1aa,food,0.75,맛집|카페|방문|추천
22a3f8c538fde1aa,domestic_travel,0.25,방문|추천
ce3cc5d3954f6b0c,food,1.00,맛집|식당|점심|저녁|추천
99c136635f9b01a9,food,0.50,맛집|방문|추천
99c136635f9b01a9,domestic_travel,0.25,방문|추천
709bfd24c378ebb9,food,0.50,맛집|추천|후기
709bfd24c378ebb9,domestic_travel,0.50,여행코스|추천|후기
b69a43f86919353e,food,1.00,맛집|식당|메뉴|저녁|내돈내산|추천|후기
b69a43f86919353e,domestic_travel,0.50,시장|추천|후기
f477c9c749f2e75d,food,0.50,맛집|추천|후기
f477c9c749f2e75d,domestic_travel,0.25,추천|후기
fec7b253418e003e,food,0.63,맛집|저녁|추천
e9102f38bdec933d,food,0.75,맛집|내돈내산|추천|데이트
e9102f38bdec933d,domestic_travel,0.25,추천|데이트
2c1aa5a0c2a85025,food,0.63,맛집|카페|추천
01b6cf01f6ce9586,food,0.50,맛집|방문|추천
01b6cf01f6ce9586,domestic_travel,0.25,방문|추천
236f64a59f3aca50,food,0.75,맛집|점심|추천|후기
236f64a59f3aca50,domestic_travel,0.75,가볼만한곳|시장|추천|후기
d2a40667e2303c50,food,0.75,맛집|내돈내산|추천|후기
d2a40667e2303c50,domestic_travel,0.25,추천|후기
f81a92334e234f2d,food,0.75,맛집|파스타|추천|데이트
f81a92334e234f2d,domestic_travel,0.50,가볼만한곳|추천|데이트
0308d32e1293947d,food,0.63,맛집|식당|추천
0308d32e1293947d,domestic_travel,0.38,가볼만한곳|추천
417b891ba370d129,food,1.00,맛집|점심|저녁|웨이팅|추천|후기|핫플|데이트
417b891ba370d129,domestic_travel,1.00,국내여행|여행코스|추천|후기|데이트|핫플
abb26f294cc2b42f,food,0.63,맛집|웨이팅|추천
ba3c0d4c733c0917,food,0.63,맛집|점심|추천
4e2e03c278734714,food,1.00,맛집|점심|고기|웨이팅|추천|후기|데이트
4e2e03c278734714,domestic_travel,0.38,추천|후기|데이트
8470704e1c6275b5,food,1.00,맛집|술집|추천|후기|핫플|데이트
8470704e1c6275b5,domestic_travel,0.50,추천|후기|데이트|핫플
528d338ba5373761,food,0.38,맛집|추천
922b394bc4d3c31d,food,1.00,맛집|카페|디저트|내돈내산|추천|후기|핫플|데이트
922b394bc4d3c31d,domestic_travel,0.75,가볼만한곳|추천|후기|데이트|핫플
08df36d21ef97a50,food,0.75,맛집|웨이팅|추천|후기
08df36d21ef97a50,domestic_travel,0.25,추천|후기
bcf6fa5687027d67,food,0.38,맛집|추천
7340bb49918da90b,food,1.00,맛집|메뉴|점심|방문|추천
7340bb49918da90b,domestic_travel,0.25,방문|추천
d9edc1f67664071d,food,0.75,맛집|메뉴|추천|후기
d9edc1f67664071d,domestic_travel,0.25,추천|후기
7f6aabbfc71cebd0,food,1.00,맛집|메뉴|추천|후기|핫플|데이트
7f6aabbfc71cebd0,domestic_travel,0.75,시장|추천|후기|데이트|핫플
e0838d766afe41ea,food,0.38,맛집|추천
c1a6e019745fda60,food,0.50,맛집|방문|추천
c1a6e019745fda60,domestic_travel,0.25,방문|추천
5aed8c7545258014,food,0.38,맛집|추천
e5d8e3a4061b176f,food,0.88,맛집|메뉴|고기|추천
b4702d4f074d1aa2,food,0.38,맛집|추천
a669b80fc8a875ee,food,0.50,맛집|방문|추천
a669b80fc8a875ee,domestic_travel,0.25,방문|추천
992050ef92c94297,food,0.25,추천|후기
992050ef92c94297,domestic_travel,0.25,추천|후기
e20f20d0cae96e48,food,0.38,맛집|추천
3b5a235bc030d7cb,food,0.50,맛집|방문|추천
3b5a235bc030d7cb,domestic_travel,0.25,방문|추천
db35793d0ec4f505,food,1.00,맛집|메뉴|고기|추천|핫플|데이트
db35793d0ec4f505,domestic_travel,0.63,가볼만한곳|추천|데이트|핫플
f7ea0b558d40523d,food,0.75,맛집|술집|방문|추천
f7ea0b558d40523d,domestic_travel,0.25,방문|추천
f8251363a6c6b880,food,0.63,맛집|내돈내산|추천
9793437f553c6ab5,food,0.63,맛집|저녁|추천
f5c23c9f4f96c54e,food,0.88,맛집|식당|라멘|추천
0884ea17478d098c,food,0.50,맛집|추천|후기
0884ea17478d098c,domestic_travel,0.25,추천|후기
46fab7e6fb88a17a,food,0.38,맛집|추천
deb7ea055c0020d2,food,0.75,맛집|방문|추천|후기|핫플
deb7ea055c0020d2,domestic_travel,0.75,가볼만한곳|방문|추천|후기|핫플
072204251bb0263b,food,0.88,맛집|술집|방문|추천|데이트
072204251bb0263b,domestic_travel,0.38,방문|추천|데이트
d39e98c1da32215d,food,0.63,맛집|점심|추천
1094a0bdf7ec09af,food,0.63,맛집|술집|추천
db1b402a87b7eb43,food,0.38,맛집|추천
db1b402a87b7eb43,domestic_travel,0.38,바다|추천
4b57a5b16e28b221,food,0.88,맛집|내돈내산|방문|추천|후기
4b57a5b16e28b221,domestic_travel,0.38,방문|추천|후기
57979eee77f0657c,food,0.63,맛집|고기|추천
628d2d5a8bc44d8e,food,0.63,맛집|카페|추천
2fc7bdfcc709059f,food,0.63,맛집|내돈내산|추천
aadf77e57dfb680e,food,0.50,맛집|추천|후기
aadf77e57dfb680e,domestic_travel,0.50,나들이|추천|후기
990095bed3bfe12c,food,0.38,맛집|추천
990095bed3bfe12c,domestic_travel,0.38,여행코스|추천
b9288b389f938f38,food,1.00,맛집|식당|내돈내산|웨이팅|추천|후기
b9288b389f938f38,domestic_travel,0.25,추천|후기
a81ef96621c269ed,food,0.63,맛집|고기|추천
ed51b446d7ea34ee,food,0.75,맛집|저녁|추천|데이트
ed51b446d7ea34ee,domestic_travel,0.25,추천|데이트
de72453a5478c5af,food,0.63,맛집|식당|후기
c11a97cbeb068796,food,0.75,맛집|내돈내산|추천|데이트
c11a97cbeb068796,domestic_travel,0.25,추천|데이트
2bb715c7a250b2c0,food,0.25,방문|추천
2bb715c7a250b2c0,domestic_travel,0.25,방문|추천
667bd79add130881,food,0.88,맛집|식당|내돈내산|추천
43a970122c9e448b,food,0.38,맛집|추천
72a98e4fde23a392,food,0.63,맛집|고기|추천
72a98e4fde23a392,domestic_travel,0.38,바다|추천
2b43c0661cb1863f,food,0.63,맛집|메뉴|추천
2b43c0661cb1863f,domestic_travel,0.38,당일치기|추천
23a6eeaa65a3aea9,food,0.63,맛집|점심|추천
4d9695f0436646df,food,0.38,맛집|추천
db2c7fde7ac05470,food,1.00,맛집|저녁|방문|추천|후기|데이트
db2c7fde7ac05470,domestic_travel,0.75,가볼만한곳|방문|추천|후기|데이트
d90b31c5edabc558,food,0.50,맛집|추천|후기
d90b31c5edabc558,domestic_travel,0.25,추천|후기
87fd3564a66c3ccb,food,0.63,맛집|웨이팅|추천
184c336515e0721e,food,0.88,맛집|점심|저녁|추천
3c70d52d1a6896a6,food,0.63,맛집|추천|핫플|데이트
3c70d52d1a6896a6,domestic_travel,0.63,가볼만한곳|추천|데이트|핫플
95aa4e6d4a7fcdcc,food,1.00,맛집|메뉴|카페|내돈내산|추천
1989bdf57479c665,food,0.38,맛집|추천
1989bdf57479c665,domestic_travel,0.38,가볼만한곳|추천
87a078bf7bf048f8,food,1.00,맛집|카페|디저트|방문|추천
87a078bf7bf048f8,domestic_travel,0.25,방문|추천
56acc3731e3970dd,food,0.38,맛집|추천
56acc3731e3970dd,domestic_travel,0.38,시장|추천
ef32f42223fe08cc,food,0.50,맛집|추천|후기
ef32f42223fe08cc,domestic_travel,0.25,추천|후기
4f64761fe4f7dd3d,food,0.50,맛집|추천|데이트
4f64761fe4f7dd3d,domestic_travel,0.25,추천|데이트
1b250b28efb502d1,food,1.00,맛집|식당|메뉴|추천|후기
1b250b28efb502d1,domestic_travel,0.25,추천|후기
4b20a5b9c5a13956,food,0.38,맛집|추천
54fdb4c35e4ca25c,food,0.63,맛집|점심|추천
010edeeb6fe27121,food,1.00,맛집|메뉴|내돈내산|추천|후기
010edeeb6fe27121,domestic_travel,0.25,추천|후기
f7339c807408877b,food,0.25,맛집
f7339c807408877b,domestic_travel,0.50,가볼만한곳|시장
dc0e830966d27979,food,0.38,맛집|추천
2f91020e95a1c6e4,food,1.00,맛집|고기|내돈내산|웨이팅|술집|추천|후기|데이트
2f91020e95a1c6e4,domestic_travel,0.38,추천|후기|데이트
496810f0b73f71b1,food,0.63,맛집|메뉴|추천
db5d8e729b86a9c7,food,0.50,맛집|추천|후기
db5d8e729b86a9c7,domestic_travel,0.25,추천|후기
a8a54b07cc3c4b48,food,1.00,맛집|메뉴|저녁|웨이팅|추천
ba5d7987145577fa,food,0.88,맛집|고기|내돈내산|추천
76c8ee5d41651c6e,food,0.50,맛집|추천|후기
76c8ee5d41651c6e,domestic_travel,0.25,추천|후기
7f147ccf2e7e4251,food,0.25,추천|후기
7f147ccf2e7e4251,domestic_travel,0.25,추천|후기
5e1e940265c9eea9,food,1.00,맛집|점심|라멘|방문|추천|데이트
5e1e940265c9eea9,domestic_travel,0.38,방문|추천|데이트
f67c38e2afdb40b3,food,0.63,맛집|카페|추천
12d4b84203fef6dc,food,0.50,맛집|추천|후기
12d4b84203fef6dc,domestic_travel,0.25,추천|후기
eb0f2038a06038e3,food,0.63,맛집|점심|추천
b3c56c4930daaa65,food,0.88,맛집|식당|파스타|추천
f657f8c4f254a344,food,0.38,맛집|추천
4ce5bdc2da6a5c44,food,0.50,맛집|추천|데이트
4ce5bdc2da6a5c44,domestic_travel,0.25,추천|데이트
1d402d76775c76d3,food,0.38,맛집|추천
b5413b5307e5e489,food,0.75,맛집|점심|방문|추천
b5413b5307e5e489,domestic_travel,0.50,나들이|방문|추천
df62acdf65d46a14,food,0.88,맛집|브런치|방문|추천|후기
df62acdf65d46a14,domestic_travel,0.38,방문|추천|후기
ee74e9d8c0384b85,food,0.63,맛집|메뉴|추천
0aa154afb9afce01,food,0.38,맛집|추천
04c4b8212d4b8796,food,0.63,맛집|메뉴|추천
29c3529dc12a3d19,food,0.50,맛집|방문|추천
29c3529dc12a3d19,domestic_travel,0.25,방문|추천
593f6c830aec4b91,food,1.00,맛집|저녁|고기|추천|핫플|데이트
593f6c830aec4b91,domestic_travel,0.38,추천|데이트|핫플
5867cc778eb9f747,food,0.63,맛집|고기|추천
43f9acbf157aefb7,food,1.00,맛집|저녁|고기|방문|추천
43f9acbf157aefb7,domestic_travel,0.25,방문|추천
4467edb6dfa1327d,food,1.00,맛집|점심|저녁|추천|데이트
4467edb6dfa1327d,domestic_travel,0.50,가볼만한곳|추천|데이트
4350df05a54934b8,food,0.38,맛집|추천
8b21a5483e28b187,food,0.63,맛집|방문|추천|핫플
8b21a5483e28b187,domestic_travel,0.38,방문|추천|핫플
76bf81ac09734c15,food,0.38,맛집|추천
6277b31560a06964,food,0.50,맛집|추천|후기
6277b31560a06964,domestic_travel,0.25,추천|후기
281d4acdd1b27fb2,food,1.00,맛집|메뉴|브런치|추천|후기|데이트
281d4acdd1b27fb2,domestic_travel,0.38,추천|후기|데이트
b063bc592f95750e,food,0.38,맛집|추천
d48dfe42143e6acd,food,0.38,맛집|후기
c471ecf7a8c14f5d,food,0.88,맛집|점심|내돈내산|추천
51b9d2f6d227c5f4,food,0.75,맛집|술집|추천|데이트
51b9d2f6d227c5f4,domestic_travel,0.25,추천|데이트
934e8dfc59855a48,food,1.00,맛집|식당|저녁|추천|후기
934e8dfc59855a48,domestic_travel,0.25,추천|후기
6049ab89fe486a18,food,0.38,맛집|추천
6e5f715d6c949243,food,1.00,맛집|식당|점심|저녁|추천|데이트
6e5f715d6c949243,domestic_travel,0.25,추천|데이트
643a551dbd069a22,food,0.38,맛집|추천
00381b0bb4c12f27,food,0.75,맛집|내돈내산|후기|데이트
00381b0bb4c12f27,domestic_travel,0.25,후기|데이트
222a1cdc9397b787,food,0.88,맛집|내돈내산|술집|후기
92e900088b89a6d7,food,0.75,맛집|내돈내산|방문|후기
92e900088b89a6d7,domestic_travel,0.25,방문|후기
1a860b9dfc860969,food,0.88,맛집|카페|내돈내산|후기
562a342b126f4404,food,0.63,맛집|내돈내산|후기
96d5c2eea0adf7d2,food,0.88,맛집|카페|내돈내산|후기
1a36ee993131cbb2,food,0.63,맛집|내돈내산|후기
1a36ee993131cbb2,domestic_travel,0.38,바다|후기
ed00bd4a163c207b,food,1.00,맛집|식당|내돈내산|추천|후기
ed00bd4a163c207b,domestic_travel,0.25,추천|후기
62098013f01862b0,food,1.00,맛집|점심|내돈내산|추천|후기|핫플|데이트
62098013f01862b0,domestic_travel,0.50,추천|후기|데이트|핫플
6e61b5aff95d2327,food,0.50,맛집|내돈내산
ebc731a3158cffb2,food,1.00,맛집|카페|내돈내산|추천|후기|데이트
ebc731a3158cffb2,domestic_travel,0.88,가볼만한곳|바다|추천|후기|데이트
63189e555895d73e,food,0.75,맛집|내돈내산|웨이팅
0b1787dd5c421376,food,0.75,맛집|내돈내산|추천|후기
0b1787dd5c421376,domestic_travel,1.00,국내여행|여행코스|숙소|추천|후기
41608e374c029095,food,1.00,맛집|카페|디저트|내돈내산|방문|핫플|데이트
41608e374c029095,domestic_travel,0.63,명소|방문|데이트|핫플
86638e9b0ae1ff5c,food,0.50,맛집|내돈내산
86638e9b0ae1ff5c,domestic_travel,0.25,시장
74298d4925872ffe,food,1.00,맛집|메뉴|내돈내산|방문|추천
74298d4925872ffe,domestic_travel,0.25,방문|추천
bb8df37d1063c6f8,food,1.00,맛집|카페|디저트|내돈내산|데이트
fdeea06c5bdfd927,food,0.88,맛집|식당|내돈내산|후기
e104e2f096030013,domestic_travel,0.25,바다
999d9258d3acce63,food,0.63,맛집|내돈내산|추천
82e917b553469b64,food,0.75,맛집|카페|내돈내산
683bc77227e85a43,food,0.63,맛집|내돈내산|방문
f739defd03fe320a,food,0.50,맛집|내돈내산
c510e3cbaadc309a,food,0.63,맛집|내돈내산|후기
37f584dbbc996b73,food,0.88,맛집|내돈내산|웨이팅|후기
7078ff0ec9546621,food,0.63,맛집|내돈내산|후기
0c24dfed56c3195f,food,0.50,맛집|내돈내산
0c24dfed56c3195f,domestic_travel,0.25,가볼만한곳
0393f4dde0054490,food,1.00,맛집|메뉴|점심|내돈내산|추천
1ee2046483c3bac4,food,0.88,맛집|고기|내돈내산|후기
4d707c2abe2d0147,food,0.63,맛집|내돈내산|후기
6a49c1c9de4671dc,food,0.63,맛집|내돈내산|후기
284e863ca18abf2f,food,1.00,맛집|파스타|내돈내산|방문|데이트
284e863ca18abf2f,domestic_travel,0.50,가볼만한곳|방문|데이트
080ad492d699259f,food,1.00,맛집|카페|내돈내산|후기|데이트
080ad492d699259f,domestic_travel,0.50,가볼만한곳|후기|데이트
992fb8c4d9bc4388,food,1.00,맛집|카페|내돈내산|후기|데이트
992fb8c4d9bc4388,domestic_travel,0.50,서울근교|후기|데이트
a7701395780f9957,food,0.75,맛집|내돈내산|웨이팅
a7701395780f9957,domestic_travel,0.25,바다
4c0d799e755d19e8,food,0.63,맛집|내돈내산|후기
4c0d799e755d19e8,domestic_travel,0.38,축제|후기
b07c88cb4b46dbf9,food,0.63,맛집|내돈내산|후기
8ee9d85b65061372,food,0.50,맛집|내돈내산
66ca98688b283e44,food,0.50,맛집|내돈내산
66ca98688b283e44,domestic_travel,0.25,가볼만한곳
96e8194ee35b0b7c,food,0.63,맛집|내돈내산|방문
0eac2eb4f97eb8a0,food,0.63,맛집|내돈내산|후기
66fc1e222889b07e,food,0.50,맛집|내돈내산
66fc1e222889b07e,domestic_travel,0.25,가볼만한곳
346284529a9fd6f8,food,0.75,맛집|카페|내돈내산
346284529a9fd6f8,domestic_travel,0.25,시장
9c01de400e8d1460,food,1.00,맛집|파스타|내돈내산|핫플|데이트
9c01de400e8d1460,domestic_travel,0.25,데이트|핫플
a227e4c874f2fe82,food,0.63,맛집|내돈내산|후기
b1feaca93570b854,food,0.75,맛집|내돈내산|웨이팅
b1feaca93570b854,domestic_travel,0.25,국내여행
dcf342ee461d1562,food,0.75,맛집|저녁|내돈내산
dcf342ee461d1562,domestic_travel,0.25,가볼만한곳
626d6928af5ff0f5,food,0.50,맛집|내돈내산
d820f2f202b4b69e,food,0.75,맛집|내돈내산|방문|후기
d820f2f202b4b69e,domestic_travel,0.25,방문|후기
87bd4ed2edc11d7f,food,1.00,맛집|카페|내돈내산|추천|데이트
87bd4ed2edc11d7f,domestic_travel,0.50,가볼만한곳|추천|데이트
1e0d595545ac5789,food,1.00,맛집|고기|내돈내산|방문|후기
1e0d595545ac5789,domestic_travel,0.25,방문|후기
cf8562dfa974a242,food,0.63,맛집|내돈내산|추천
216367298403a155,food,0.88,맛집|점심|내돈내산|추천
fc92dc8abe69a5d3,food,0.63,맛집|내돈내산|추천
e8cdbc9542ae92fe,food,1.00,맛집|카페|디저트|내돈내산|추천
1d7a0b3ad7f3a759,food,0.63,맛집|내돈내산|추천
aa8b15671f070ec1,food,1.00,맛집|메뉴|파스타|내돈내산|추천
463091a1dd0ef9af,food,0.88,맛집|식당|내돈내산|후기
463091a1dd0ef9af,domestic_travel,0.38,숙소|후기
4f7105d76e81b020,food,1.00,맛집|식당|고기|내돈내산|후기
b924b039e25819a9,food,0.75,맛집|내돈내산|추천|후기
b924b039e25819a9,domestic_travel,0.25,추천|후기
9a4824fdf38f689f,food,1.00,맛집|식당|메뉴|내돈내산|후기
94be633171f0df84,food,0.88,맛집|식당|내돈내산|후기
f77ee0854f24a1d4,food,0.75,맛집|메뉴|내돈내산
f4f171aa7b53f939,food,1.00,맛집|파스타|카페|브런치|내돈내산|추천
e189dda15145cda2,food,1.00,맛집|내돈내산|술집|후기|데이트
e189dda15145cda2,domestic_travel,0.25,후기|데이트
bff68dfd5bc5a04e,food,0.75,맛집|내돈내산|방문|후기
bff68dfd5bc5a04e,domestic_travel,0.25,방문|후기
